   10.501159691032527        1.0744509515456371     	   1.1901029999858277     
 -0.32746391343911729        7.6346930089759821     	   2.3566194260819731     
  0.66727885889420779        6.0551781279307049     	   2.8790226953342999     
  0.33544030996724894        14.501385892005944     	  0.90312462489485756     
   1.4853084731541746      -0.18617769517386273     	   4.8256111298336979     
   1.0142743486137162        2.0330089337738890     	   4.5192874781295389     
   11.912074057678931        2.3911892909134576     	  0.46983160234964139     
   17.538755657764025      -0.59400744192484278     	  0.46975115927802436     
  -4.6860554097546362E-003   9.8508143735882268     	   1.7388454464265986     
   13.406546736522220       0.25986929589193736     	  0.86937734824155966     
  0.85648503309308388        6.6999338289390042     	   2.5841463381053815     
   1.0460341787266521        17.497153820756896     	  0.47024747961416352     
   2.2667273457307671       -1.6188162258086796     	   3.9063675121613026     
   3.4881072858089812        4.4617561213367285     	   2.3613611103612269     
   2.7538275855233185        4.3178046172998954     	   2.7907040550095021     
 -0.62232752926572976        19.001387333044072     	  0.46976485966389858     
   2.9696811585091929        4.9870554511366851     	   2.3898075651087400     
   2.1148719370555860        1.5879022155167399     	   4.2505822566893094     
 -0.78797734512005468        14.060446930852777     	  0.82877636589995551     
   1.4021805662611480        6.3571712437150261     	   2.5365608911461215     
   11.652734806431846       -1.6036037932824987     	  0.55663701584185121     
 -0.44623557350114268        19.926983799692927     	  0.46971314182687268     
  -1.4003063690142796        4.9221711168937876     	   2.8941058884105235     
   3.9032272950628721        3.8577438189085980     	   2.4249693069347962     
   1.7403501792551248       -1.3118708387871165     	   4.3645955009783615     
   4.3529785317229468        7.7439843645544890     	  0.64487205592991459     
   9.1920912709247791        1.5261248239373810     	   1.3588287781078865     
  0.57604257205714826        1.6912214123985336     	   4.7569128136084009     
  -1.7664912851486247       -3.0550002322564445     	   1.4649726819863642     
  -2.0842950378661866        2.3927994115294808     	   3.1684253427154316     
   1.3387651315134144       0.34975731329106707     	   4.8675859158416230     
 -0.13793119075413610        10.507774165146532     	   1.5805787330994636     
   1.9439071981413982        2.7104559096724761     	   3.8870116381343882     
   5.4667453154064010      -0.91586863878194602     	   2.7863911230177241     
 -0.78033396991181203        10.682708820941157     	   1.3998809476830292     
  -1.2285780135963562        14.837220898367223     	  0.48829912600041236     
   1.7563744061368773        14.587185475880663     	  0.46973167621964129     
   4.0363001767977726        8.0568135490117126E-002	   3.6216325600459922     
 -0.69403375101148723        4.0474834276016889     	   3.7044790528037366     
   6.0469476969261029       -2.3681384459375958     	   1.2471499186094193     
   4.4679630920984099       0.57908007380063675     	   3.3624708764228615     
   4.9506437443686684       0.98804441522841535     	   3.0493188562702143     
   3.1241039375177508        1.9628962728817840     	   3.6279694421700284     
   2.7477348470254426       -1.2647486932819565     	   3.9282159746332668     
 -0.66628630134984923        8.2359250913742290     	   2.0826528504202142     
  0.34996544473765850        4.1687110477354237     	   3.7403304888014710     
   5.8776444498892451      -0.40337066452384768     	   2.7448275862616849     
  0.48638650907644532        13.540062380436972     	   1.0026396762851144     
   7.8903064192616474       -6.0620218078271454E-003	   2.0281331123467878     
   1.1002900981111168      -0.55422384219841325     	   4.9121678907929311     
   4.1800004322656292       -1.8120010862510962     	   2.7874442522815759     
 -0.50074884432129974        9.3590666949895986     	   1.8077892087191603     
 -0.14302017989545110        3.7980720612859340     	   3.9258968194096080     
  0.93937217754014546        2.6186944619647745     	   4.3027880226130559     
   6.0181550540268312        1.4575722443744188     	   2.4446389492901308     
   6.5248262396331240      -0.54494954538640838     	   2.4573107584295788     
   2.3399733104902243        3.1192474449718079     	   3.5274167668751639     
   15.448526069532086       -1.0128188656567767     	  0.47020096812024792     
   2.2083978134797038        10.058635620595377     	   1.0430019532451209     
   6.2792090355314336        2.9793799181046254     	   1.7378232083691865     
   8.5093583310295422        2.4232049619750047     	   1.2066734583441190     
 -0.46337183249374930        1.7332307021587887     	   4.7540885329416440     
  -2.1040877112953518        1.4770799709254273E-002	   3.7561125031361402     
  0.49138636355249299        2.2776530305201965     	   4.5491502024755066     
   10.942626772521280      -0.73730065594569216     	   1.1563229880301675     
   4.8532449032763534       -1.4980715217771086     	   2.7377363058467865     
   6.1521848789371116       -1.2226935677082664     	   2.3491615419323066     
   2.5762380148744932        2.5605861163084702     	   3.6568887040590985     
   1.1494909037607814        5.0154376242223000     	   3.1759475182635843     
  0.23421090205235426        11.742227741451503     	   1.3229296517899767     
 -0.53449605005554390        2.2799115781007395     	   4.5277440344442761     
   2.0593065137888944        4.1408098027989402     	   3.1988717655710697     
   8.4580335532190727        1.5038419799011111     	   1.5687176866289316     
   12.666323713149445       0.36599313807102407     	  0.95563912706267962     
  0.37162449143870180        4.8159682998780466     	   3.4507591685130574     
  -2.5783883627651742        3.8704421292566660     	   1.5459613240022818     
  -1.1579937746949760       0.46175080586755179     	   4.7858973122807402     
  0.41643161645389803        16.726186158300830     	  0.67621580978294382     
   5.4629575020407941        2.5791250869631912     	   2.2546139366729654     
   2.9317003742126531        6.9037974161477180     	   1.6412233708572888     
   2.1886381168903086      -0.98722543407591679     	   4.3367338932953547     
  0.73847104109630002       -2.5759009665632204     	   3.2758891355653694     
   6.8424481122608674       0.61525188134242204     	   2.3347568419332574     
   7.3819127460436693        4.5719082974835796     	  0.61447299602271954     
  -4.0415546873844937E-002   18.389896690016183     	  0.59372870665917821     
   18.133366866005240       0.47907919417277323     	  0.46971365311619040     
 -0.37178636374729990        1.1993313930432057     	   4.9446794279071034     
   10.137784479575869        1.7828675083005265     	   1.0427373707282712     
  0.80314231720504448       0.51777351188960541     	   5.0143925366486890     
 -0.67478789037716924        6.5254355008682454     	   2.6689370359480766     
   4.8812341741131888        6.7241284708397560     	  0.75106282023925053     
  -1.4530796457071109       -1.4378706176182086     	   4.1344602777367703     
   8.1160881267581626        3.5999336591236060     	  0.80972705566708814     
